nodenumber     x-coordinate     y-coordinate 
      9060  1.683427166E+00  1.843417393E+00 
      9061  1.703212968E+00  1.843705509E+00 
      9062  1.722998770E+00  1.843993625E+00 
      9063  1.742784573E+00  1.844281741E+00 
      9064  1.762570375E+00  1.844569857E+00 
      9065  1.782356177E+00  1.844857973E+00 
      9066  1.802141979E+00  1.845146089E+00 
      9067  1.821927781E+00  1.845434205E+00 
      9068  1.841713583E+00  1.845722321E+00 
      9069  1.861499385E+00  1.846010437E+00 
      9070  1.881285187E+00  1.846298553E+00 
      9071  1.901070989E+00  1.846586668E+00 
      9072  1.920856792E+00  1.846874784E+00 
      9073  1.940642594E+00  1.847162900E+00 
      9074  1.960428396E+00  1.847451016E+00 
      9075  1.980214198E+00  1.847739132E+00 
      9076  2.000000000E+00  1.848027248E+00 
      9077  1.029269262E-15  1.854166667E+00 
      9078  1.981641914E-02  1.854166667E+00 
      9079  3.963283828E-02  1.854166667E+00 
      9080  5.944925743E-02  1.854166667E+00 
      9081  7.926567657E-02  1.854166667E+00 
      9082  9.908209571E-02  1.854166667E+00 
      9083  1.188985149E-01  1.854166667E+00 
      9084  1.387149340E-01  1.854166667E+00 
      9085  1.585313531E-01  1.854166667E+00 
      9086  1.783477723E-01  1.854166667E+00 
      9087  1.981641914E-01  1.854166667E+00 
      9088  2.179806106E-01  1.854166667E+00 
      9089  2.377970297E-01  1.854166667E+00 
      9090  2.576134488E-01  1.854166667E+00 
      9091  2.774298680E-01  1.854166667E+00 
      9092  2.972462871E-01  1.854166667E+00 
      9093  3.170627063E-01  1.854166667E+00 
      9094  3.368791254E-01  1.854166667E+00 
      9095  3.566955446E-01  1.854166667E+00 
      9096  3.765119637E-01  1.854166667E+00 
      9097  3.963283828E-01  1.854166667E+00 
      9098  4.161448020E-01  1.854166667E+00 
      9099  4.359612211E-01  1.854166667E+00 
      9100  4.557776403E-01  1.854166667E+00 
      9101  4.755940594E-01  1.854166667E+00 
      9102  4.954104785E-01  1.854166667E+00 
      9103  5.152268977E-01  1.854166667E+00 
      9104  5.350433168E-01  1.854166667E+00 
      9105  5.548597360E-01  1.854166667E+00 
      9106  5.746761551E-01  1.854166667E+00 
      9107  5.944925743E-01  1.854166667E+00 
      9108  6.143089934E-01  1.854166667E+00 
      9109  6.341254125E-01  1.854166667E+00 
      9110  6.539418317E-01  1.854166667E+00 
      9111  6.737582508E-01  1.854166667E+00 
      9112  6.935746700E-01  1.854166667E+00 
      9113  7.133910891E-01  1.854166667E+00 
      9114  7.332075083E-01  1.854166667E+00 
      9115  7.530239274E-01  1.854166667E+00 
      9116  7.728403465E-01  1.854166667E+00 
      9117  7.926567657E-01  1.854166667E+00 
      9118  8.124731848E-01  1.854166667E+00 
      9119  8.322896040E-01  1.854166667E+00 
      9120  8.521060231E-01  1.854166667E+00 
      9121  8.719224422E-01  1.854166667E+00 
      9122  8.917388614E-01  1.854166667E+00 
      9123  9.115552805E-01  1.854166667E+00 
      9124  9.313716997E-01  1.854166667E+00 
      9125  9.511881188E-01  1.854166667E+00 
      9126  9.710045380E-01  1.854166667E+00 
      9127  9.908209571E-01  1.854166667E+00 
      9128  1.010608781E+00  1.854418768E+00 
      9129  1.030396606E+00  1.854670870E+00 
      9130  1.050184430E+00  1.854922971E+00 
      9131  1.069972255E+00  1.855175073E+00 
      9132  1.089760079E+00  1.855427174E+00 
      9133  1.109547903E+00  1.855679276E+00 
      9134  1.129335728E+00  1.855931377E+00 
      9135  1.149123552E+00  1.856183479E+00 
      9136  1.168911376E+00  1.856435580E+00 
      9137  1.188699201E+00  1.856687682E+00 
      9138  1.208487025E+00  1.856939783E+00 
      9139  1.228274850E+00  1.857191884E+00 
      9140  1.248062674E+00  1.857443986E+00 
      9141  1.267850498E+00  1.857696087E+00 
      9142  1.287638323E+00  1.857948189E+00 
      9143  1.307426147E+00  1.858200290E+00 
      9144  1.327213971E+00  1.858452392E+00 
      9145  1.347001796E+00  1.858704493E+00 
      9146  1.366789620E+00  1.858956595E+00 
      9147  1.386577445E+00  1.859208696E+00 
      9148  1.406365269E+00  1.859460798E+00 
      9149  1.426153093E+00  1.859712899E+00 
      9150  1.445940918E+00  1.859965001E+00 
      9151  1.465728742E+00  1.860217102E+00 
      9152  1.485516566E+00  1.860469204E+00 
      9153  1.505304391E+00  1.860721305E+00 
      9154  1.525092215E+00  1.860973407E+00 
      9155  1.544880039E+00  1.861225508E+00 
      9156  1.564667864E+00  1.861477610E+00 
      9157  1.584455688E+00  1.861729711E+00 
      9158  1.604243513E+00  1.861981813E+00 
      9159  1.624031337E+00  1.862233914E+00 
      9160  1.643819161E+00  1.862486016E+00 
      9161  1.663606986E+00  1.862738117E+00 
      9162  1.683394810E+00  1.862990219E+00 
      9163  1.703182634E+00  1.863242320E+00 
      9164  1.722970459E+00  1.863494422E+00 
      9165  1.742758283E+00  1.863746523E+00 
      9166  1.762546108E+00  1.863998625E+00 
      9167  1.782333932E+00  1.864250726E+00 
      9168  1.802121756E+00  1.864502828E+00 
      9169  1.821909581E+00  1.864754929E+00 
      9170  1.841697405E+00  1.865007030E+00 
      9171  1.861485229E+00  1.865259132E+00 
      9172  1.881273054E+00  1.865511233E+00 
      9173  1.901060878E+00  1.865763335E+00 
      9174  1.920848703E+00  1.866015436E+00 
      9175  1.940636527E+00  1.866267538E+00 
      9176  1.960424351E+00  1.866519639E+00 
      9177  1.980212176E+00  1.866771741E+00 
      9178  2.000000000E+00  1.867023842E+00 
      9179  1.040834086E-15  1.875000000E+00 
      9180  1.981435644E-02  1.875000000E+00 
      9181  3.962871287E-02  1.875000000E+00 
      9182  5.944306931E-02  1.875000000E+00 
      9183  7.925742574E-02  1.875000000E+00 
      9184  9.907178218E-02  1.875000000E+00 
      9185  1.188861386E-01  1.875000000E+00 
      9186  1.387004950E-01  1.875000000E+00 
      9187  1.585148515E-01  1.875000000E+00 
      9188  1.783292079E-01  1.875000000E+00 
      9189  1.981435644E-01  1.875000000E+00 
      9190  2.179579208E-01  1.875000000E+00 
      9191  2.377722772E-01  1.875000000E+00 
      9192  2.575866337E-01  1.875000000E+00 
      9193  2.774009901E-01  1.875000000E+00 
      9194  2.972153465E-01  1.875000000E+00 
      9195  3.170297030E-01  1.875000000E+00 
      9196  3.368440594E-01  1.875000000E+00 
      9197  3.566584158E-01  1.875000000E+00 
      9198  3.764727723E-01  1.875000000E+00 
      9199  3.962871287E-01  1.875000000E+00 
      9200  4.161014851E-01  1.875000000E+00 
      9201  4.359158416E-01  1.875000000E+00 
      9202  4.557301980E-01  1.875000000E+00 
      9203  4.755445545E-01  1.875000000E+00 
      9204  4.953589109E-01  1.875000000E+00 
      9205  5.151732673E-01  1.875000000E+00 
      9206  5.349876238E-01  1.875000000E+00 
      9207  5.548019802E-01  1.875000000E+00 
      9208  5.746163366E-01  1.875000000E+00 
      9209  5.944306931E-01  1.875000000E+00 
      9210  6.142450495E-01  1.875000000E+00 
      9211  6.340594059E-01  1.875000000E+00 
      9212  6.538737624E-01  1.875000000E+00 
      9213  6.736881188E-01  1.875000000E+00 
      9214  6.935024752E-01  1.875000000E+00 
      9215  7.133168317E-01  1.875000000E+00 
      9216  7.331311881E-01  1.875000000E+00 
      9217  7.529455446E-01  1.875000000E+00 
      9218  7.727599010E-01  1.875000000E+00 
      9219  7.925742574E-01  1.875000000E+00 
      9220  8.123886139E-01  1.875000000E+00 
      9221  8.322029703E-01  1.875000000E+00 
      9222  8.520173267E-01  1.875000000E+00 
      9223  8.718316832E-01  1.875000000E+00 
      9224  8.916460396E-01  1.875000000E+00 
      9225  9.114603960E-01  1.875000000E+00 
      9226  9.312747525E-01  1.875000000E+00 
      9227  9.510891089E-01  1.875000000E+00 
      9228  9.709034653E-01  1.875000000E+00 
      9229  9.907178218E-01  1.875000000E+00 
      9230  1.010507668E+00  1.875216087E+00 
      9231  1.030297515E+00  1.875432174E+00 
      9232  1.050087362E+00  1.875648261E+00 
      9233  1.069877208E+00  1.875864348E+00 
      9234  1.089667055E+00  1.876080435E+00 
      9235  1.109456902E+00  1.876296522E+00 
      9236  1.129246748E+00  1.876512609E+00 
      9237  1.149036595E+00  1.876728696E+00 
      9238  1.168826441E+00  1.876944783E+00 
      9239  1.188616288E+00  1.877160870E+00 
      9240  1.208406135E+00  1.877376957E+00 
      9241  1.228195981E+00  1.877593044E+00 
      9242  1.247985828E+00  1.877809131E+00 
      9243  1.267775675E+00  1.878025218E+00 
      9244  1.287565521E+00  1.878241305E+00 
      9245  1.307355368E+00  1.878457392E+00 
      9246  1.327145215E+00  1.878673479E+00 
      9247  1.346935061E+00  1.878889566E+00 
      9248  1.366724908E+00  1.879105653E+00 
      9249  1.386514754E+00  1.879321740E+00 
      9250  1.406304601E+00  1.879537827E+00 
      9251  1.426094448E+00  1.879753914E+00 
      9252  1.445884294E+00  1.879970001E+00 
      9253  1.465674141E+00  1.880186088E+00 
      9254  1.485463988E+00  1.880402175E+00 
      9255  1.505253834E+00  1.880618262E+00 
      9256  1.525043681E+00  1.880834349E+00 
      9257  1.544833527E+00  1.881050436E+00 
      9258  1.564623374E+00  1.881266523E+00 
      9259  1.584413221E+00  1.881482610E+00 
      9260  1.604203067E+00  1.881698697E+00 
      9261  1.623992914E+00  1.881914784E+00 
      9262  1.643782761E+00  1.882130871E+00 
      9263  1.663572607E+00  1.882346958E+00 
      9264  1.683362454E+00  1.882563045E+00 
      9265  1.703152301E+00  1.882779132E+00 
      9266  1.722942147E+00  1.882995218E+00 
      9267  1.742731994E+00  1.883211305E+00 
      9268  1.762521840E+00  1.883427392E+00 
      9269  1.782311687E+00  1.883643479E+00 
      9270  1.802101534E+00  1.883859566E+00 
      9271  1.821891380E+00  1.884075653E+00 
      9272  1.841681227E+00  1.884291740E+00 
      9273  1.861471074E+00  1.884507827E+00 
      9274  1.881260920E+00  1.884723914E+00 
      9275  1.901050767E+00  1.884940001E+00 
      9276  1.920840613E+00  1.885156088E+00 
      9277  1.940630460E+00  1.885372175E+00 
      9278  1.960420307E+00  1.885588262E+00 
      9279  1.980210153E+00  1.885804349E+00 
      9280  2.000000000E+00  1.886020436E+00 
      9281  1.052398909E-15  1.895833333E+00 
      9282  1.981229373E-02  1.895833333E+00 
      9283  3.962458746E-02  1.895833333E+00 
      9284  5.943688119E-02  1.895833333E+00 
      9285  7.924917492E-02  1.895833333E+00 
      9286  9.906146865E-02  1.895833333E+00 
      9287  1.188737624E-01  1.895833333E+00 
      9288  1.386860561E-01  1.895833333E+00 
      9289  1.584983498E-01  1.895833333E+00 
      9290  1.783106436E-01  1.895833333E+00 
      9291  1.981229373E-01  1.895833333E+00 
      9292  2.179352310E-01  1.895833333E+00 
      9293  2.377475248E-01  1.895833333E+00 
      9294  2.575598185E-01  1.895833333E+00 
      9295  2.773721122E-01  1.895833333E+00 
      9296  2.971844059E-01  1.895833333E+00 
      9297  3.169966997E-01  1.895833333E+00 
      9298  3.368089934E-01  1.895833333E+00 
      9299  3.566212871E-01  1.895833333E+00 
      9300  3.764335809E-01  1.895833333E+00 
      9301  3.962458746E-01  1.895833333E+00 
      9302  4.160581683E-01  1.895833333E+00 
      9303  4.358704620E-01  1.895833333E+00 
      9304  4.556827558E-01  1.895833333E+00 
      9305  4.754950495E-01  1.895833333E+00 
      9306  4.953073432E-01  1.895833333E+00 
      9307  5.151196370E-01  1.895833333E+00 
      9308  5.349319307E-01  1.895833333E+00 
      9309  5.547442244E-01  1.895833333E+00 
      9310  5.745565182E-01  1.895833333E+00 
      9311  5.943688119E-01  1.895833333E+00 
      9312  6.141811056E-01  1.895833333E+00 
      9313  6.339933993E-01  1.895833333E+00 
      9314  6.538056931E-01  1.895833333E+00 
      9315  6.736179868E-01  1.895833333E+00 
      9316  6.934302805E-01  1.895833333E+00 
      9317  7.132425743E-01  1.895833333E+00 
      9318  7.330548680E-01  1.895833333E+00 
      9319  7.528671617E-01  1.895833333E+00 
      9320  7.726794554E-01  1.895833333E+00 
      9321  7.924917492E-01  1.895833333E+00 
      9322  8.123040429E-01  1.895833333E+00 
      9323  8.321163366E-01  1.895833333E+00 
      9324  8.519286304E-01  1.895833333E+00 
      9325  8.717409241E-01  1.895833333E+00 
      9326  8.915532178E-01  1.895833333E+00 
      9327  9.113655116E-01  1.895833333E+00 
      9328  9.311778053E-01  1.895833333E+00 
      9329  9.509900990E-01  1.895833333E+00 
      9330  9.708023927E-01  1.895833333E+00 
      9331  9.906146865E-01  1.895833333E+00 
      9332  1.010406555E+00  1.896013406E+00 
      9333  1.030198424E+00  1.896193478E+00 
      9334  1.049990293E+00  1.896373551E+00 
      9335  1.069782162E+00  1.896553623E+00 
      9336  1.089574031E+00  1.896733696E+00 
      9337  1.109365900E+00  1.896913768E+00 
      9338  1.129157769E+00  1.897093841E+00 
      9339  1.148949638E+00  1.897273913E+00 
      9340  1.168741507E+00  1.897453986E+00 
      9341  1.188533375E+00  1.897634058E+00 
      9342  1.208325244E+00  1.897814131E+00 
      9343  1.228117113E+00  1.897994203E+00 
      9344  1.247908982E+00  1.898174276E+00 
      9345  1.267700851E+00  1.898354348E+00 
      9346  1.287492720E+00  1.898534421E+00 
      9347  1.307284589E+00  1.898714493E+00 
      9348  1.327076458E+00  1.898894566E+00 
      9349  1.346868327E+00  1.899074638E+00 
      9350  1.366660195E+00  1.899254711E+00 
      9351  1.386452064E+00  1.899434783E+00 
      9352  1.406243933E+00  1.899614856E+00 
      9353  1.426035802E+00  1.899794928E+00 
      9354  1.445827671E+00  1.899975001E+00 
      9355  1.465619540E+00  1.900155073E+00 
      9356  1.485411409E+00  1.900335146E+00 
      9357  1.505203278E+00  1.900515218E+00 
      9358  1.524995147E+00  1.900695291E+00 
      9359  1.544787015E+00  1.900875363E+00 
      9360  1.564578884E+00  1.901055435E+00 
      9361  1.584370753E+00  1.901235508E+00 
      9362  1.604162622E+00  1.901415580E+00 
      9363  1.623954491E+00  1.901595653E+00 
      9364  1.643746360E+00  1.901775725E+00 
      9365  1.663538229E+00  1.901955798E+00 
      9366  1.683330098E+00  1.902135870E+00 
      9367  1.703121967E+00  1.902315943E+00 
      9368  1.722913836E+00  1.902496015E+00 
      9369  1.742705704E+00  1.902676088E+00 
      9370  1.762497573E+00  1.902856160E+00 
      9371  1.782289442E+00  1.903036233E+00 
      9372  1.802081311E+00  1.903216305E+00 
      9373  1.821873180E+00  1.903396378E+00 
      9374  1.841665049E+00  1.903576450E+00 
      9375  1.861456918E+00  1.903756523E+00 
      9376  1.881248787E+00  1.903936595E+00 
      9377  1.901040656E+00  1.904116668E+00 
      9378  1.920832524E+00  1.904296740E+00 
      9379  1.940624393E+00  1.904476813E+00 
      9380  1.960416262E+00  1.904656885E+00 
      9381  1.980208131E+00  1.904836958E+00 
      9382  2.000000000E+00  1.905017030E+00 
      9383  1.063963732E-15  1.916666667E+00 
      9384  1.981023102E-02  1.916666667E+00 
      9385  3.962046205E-02  1.916666667E+00 
      9386  5.943069307E-02  1.916666667E+00 
      9387  7.924092409E-02  1.916666667E+00 
      9388  9.905115512E-02  1.916666667E+00 
      9389  1.188613861E-01  1.916666667E+00 
      9390  1.386716172E-01  1.916666667E+00 
      9391  1.584818482E-01  1.916666667E+00 
      9392  1.782920792E-01  1.916666667E+00 
      9393  1.981023102E-01  1.916666667E+00 
      9394  2.179125413E-01  1.916666667E+00 
      9395  2.377227723E-01  1.916666667E+00 
      9396  2.575330033E-01  1.916666667E+00 
      9397  2.773432343E-01  1.916666667E+00 
      9398  2.971534653E-01  1.916666667E+00 
      9399  3.169636964E-01  1.916666667E+00 
      9400  3.367739274E-01  1.916666667E+00 
      9401  3.565841584E-01  1.916666667E+00 
      9402  3.763943894E-01  1.916666667E+00 
      9403  3.962046205E-01  1.916666667E+00 
      9404  4.160148515E-01  1.916666667E+00 
      9405  4.358250825E-01  1.916666667E+00 
      9406  4.556353135E-01  1.916666667E+00 
      9407  4.754455446E-01  1.916666667E+00 
      9408  4.952557756E-01  1.916666667E+00 
      9409  5.150660066E-01  1.916666667E+00 
      9410  5.348762376E-01  1.916666667E+00 
      9411  5.546864686E-01  1.916666667E+00 
      9412  5.744966997E-01  1.916666667E+00 
      9413  5.943069307E-01  1.916666667E+00 
      9414  6.141171617E-01  1.916666667E+00 
      9415  6.339273927E-01  1.916666667E+00 
      9416  6.537376238E-01  1.916666667E+00 
      9417  6.735478548E-01  1.916666667E+00 
      9418  6.933580858E-01  1.916666667E+00 
      9419  7.131683168E-01  1.916666667E+00 
      9420  7.329785479E-01  1.916666667E+00 
      9421  7.527887789E-01  1.916666667E+00 
      9422  7.725990099E-01  1.916666667E+00 
      9423  7.924092409E-01  1.916666667E+00 
      9424  8.122194719E-01  1.916666667E+00 
      9425  8.320297030E-01  1.916666667E+00 
      9426  8.518399340E-01  1.916666667E+00 
      9427  8.716501650E-01  1.916666667E+00 
      9428  8.914603960E-01  1.916666667E+00 
      9429  9.112706271E-01  1.916666667E+00 
      9430  9.310808581E-01  1.916666667E+00 
      9431  9.508910891E-01  1.916666667E+00 
